episode,total_reward,avg_reward,loss,epsilon,timesteps
488,336.3351,6.005984170096261,,,56
489,384.1701,7.248492546801297,,,53
490,384.1701,7.248492546801297,,,53
491,1190.7805,2.3863337025613727,,,499
492,384.1701,7.248492546801297,,,53
493,1379.3523,3.975078659717219,,,347
494,1427.5834,4.56096924608127,,,313
495,844.0117,5.943744498239437,,,142
496,772.87683,5.600556746773098,,,138
497,281.1919,4.609703189036885,,,61
498,371.93008,7.017548759028597,,,53
499,876.9725,5.965799137037628,,,147
500,384.1701,7.248492546801297,,,53
501,384.1701,7.248492546801297,,,53
502,915.9656,3.7694056632587447,,,243
503,1886.5724,4.862299968286888,,,388
504,956.0796,1.9083424946981038,,,501
505,1761.8875,3.588365481001782,,,491
506,859.2204,1.7184407958984376,,,500
507,384.1701,7.248492546801297,,,53
508,384.1701,7.248492546801297,,,53
509,364.4451,6.748983312536169,,,54
510,1004.20996,4.851255849939614,,,207
511,313.01004,5.491404215494792,,,57
512,378.9501,7.150001957731427,,,53
513,331.8802,5.625087932004767,,,59
514,892.59985,5.990603043729027,,,149
515,378.95007,7.150001381928066,,,53
516,384.1701,7.248492546801297,,,53
517,384.1701,7.248492546801297,,,53
518,1509.8296,6.317278618593096,,,239
519,352.07013,6.176668936746163,,,57
520,336.15497,6.002767290387835,,,56
521,218.51399,3.077661863515075,,,71
522,885.60394,5.178970426146747,,,171
523,857.95276,6.599636606069711,,,130
524,384.1701,7.248492546801297,,,53
525,384.1701,7.248492546801297,,,53
526,830.2049,6.195558918056204,,,134
527,348.14008,6.329819557883523,,,55
528,384.1701,7.248492546801297,,,53
529,1540.1913,6.845294596354167,,,225
530,384.1701,7.248492546801297,,,53
531,1478.0309,6.34348018793589,,,233
532,350.66,6.375636430220171,,,55
533,839.04474,6.261527901265159,,,134
534,378.95007,7.150001381928066,,,53
535,1113.9231,4.156429461578824,,,268
536,357.4251,6.61898351598669,,,54
537,1437.208,1.569004375341157,,,916
538,309.33508,5.523840767996652,,,56
539,384.1701,7.248492546801297,,,53
540,384.1701,7.248492546801297,,,53
541,384.1701,7.248492546801297,,,53
542,647.1495,1.5900478503627917,,,407
543,384.1701,7.248492546801297,,,53
544,1347.1073,3.147446962160485,,,428
545,330.21506,5.896697453090122,,,56
546,1707.855,3.0716816195481114,,,556
547,360.5001,6.554547119140625,,,55
548,348.14008,6.329819557883523,,,55
549,913.09406,7.54623186095687,,,121
550,1289.0918,3.198738950062035,,,403
551,384.1701,7.248492546801297,,,53
552,378.95007,7.150001381928066,,,53
553,350.70514,6.046640330347522,,,58
554,1081.5924,3.890620169879721,,,278
555,384.1701,7.248492546801297,,,53
556,284.82507,4.910777124865302,,,58
557,872.81586,6.662716465141937,,,131
558,739.25183,2.566846635606554,,,288
559,934.26404,2.865840607625575,,,326
560,384.1701,7.248492546801297,,,53
561,378.9501,7.150001957731427,,,53
562,384.1701,7.248492546801297,,,53
563,378.9501,7.150001957731427,,,53
564,1116.1239,4.3260616332061534,,,258
565,826.12177,6.2114418431332235,,,133
566,348.14008,6.329819557883523,,,55
567,917.335,6.035098828767476,,,152
568,1315.9816,3.881951526202987,,,339
569,738.44,2.4132026223575367,,,306
570,384.1701,7.248492546801297,,,53
571,366.5001,6.663638028231534,,,55
572,345.74014,5.860002420716366,,,59
573,1024.7935,3.5707089095165507,,,287
574,384.1701,7.248492546801297,,,53
575,807.30774,5.725586803246897,,,141
576,384.1701,7.248492546801297,,,53
577,347.88507,6.442316125940393,,,54
578,384.1701,7.248492546801297,,,53
579,908.4738,6.631195736627509,,,137
580,841.3913,4.5977666469219605,,,183
581,384.1701,7.248492546801297,,,53
582,808.5004,4.929880653939596,,,164
583,384.1701,7.248492546801297,,,53
584,887.08997,7.454537527901786,,,119
585,315.53,5.535614013671875,,,57
586,753.84515,4.771171859548062,,,158
587,384.1701,7.248492546801297,,,53
588,384.1701,7.248492546801297,,,53
589,798.15564,3.069829383263221,,,260
590,280.48795,4.5239991218813005,,,62
591,303.9051,5.23974293675916,,,58
592,384.1701,7.248492546801297,,,53
593,1481.6918,5.57026982128172,,,266
594,363.2901,6.854530190521816,,,53
595,336.26498,5.79767214018723,,,58
596,384.1701,7.248492546801297,,,53
